Fertility,Magma_Series,Deposit,AUTHOR,Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,CA,Junin,Shutte et al ,329312.6032,84343.54854,13522.87306,4599.051573,5167.439735,42176.13312,24173.36607,1424.692027,153.4129635,336,3.9,5.885001054,12.41966823,1.641573052,7.124363827,1.398017068,0.352520173,1.365365953,0.151639417,0.805590639,0.188491298,0.408780665,0.070087846,0.433726282,0.06103486
0,K,Kadjaran,Rezeau,253349.727,93677.37269,52456.41727,22312.32818,54316.49827,34867.30138,9961.773324,4195.400284,1548.91527,809.3,17.4,33.4,56.7,6,23,4.4,1.3,3.9,0.5,3.3,0.6,1.8,0.277012034,1.8,0.3
0,K,Kadjaran,Rezeau,281863.2571,92618.87131,33572.10705,10854.64614,36449.2291,32641.72895,29885.31997,2996.714489,774.4576352,1104,24.4,63.8,119.9,12.9,47.2,7.8,1.9,5.9,0.8,4.5,0.9,2.6,0.415470109,2.8,0.4
0,K,Kadjaran,Rezeau,266905.3397,98440.62893,33572.10705,12060.71794,28587.63067,31899.87147,49808.86662,4794.743182,774.4576352,692,21.9,77.1,129.3,13.4,49.6,7.9,2.1,5.6,0.7,4.4,0.8,2.2,0.353911879,2.4,0.4
0,K,Kadjaran,Rezeau,284667.8666,98969.87962,26577.91808,6030.358968,14293.81533,26706.86914,66411.82216,5394.086079,774.4576352,512,19.7,25.8,47.2,5,18.6,3.7,1.5,3.1,0.5,3,0.7,2.2,0.384595109,2.8,0.5
1,K,Kadjaran,Rezeau,270644.819,93677.37269,39866.87713,13266.78973,42881.446,31899.87147,25734.58109,2996.714489,774.4576352,1181.4,20.8,64.7,111.7,11.7,43.6,7.4,1.9,5.6,0.7,4.1,0.8,2.1,0.330851514,2.2,0.3
1,K,Kadjaran,Rezeau,219226.9778,72507.34496,47560.48499,42815.54867,61463.40594,20772.00933,19923.54665,6592.771875,774.4576352,2370,16.2,37.1,71.4,8.1,32.7,6.1,1.8,4.8,0.6,3.4,0.6,1.5,0.223172554,1.4,0.2
1,K,Kadjaran,Rezeau,238391.8095,74624.34774,41965.13382,47036.79995,51457.7352,23739.43924,16602.95554,4794.743182,774.4576352,759.3,14.7,43.2,79.5,8.6,33.8,5.9,1.5,4.4,0.5,2.9,0.5,1.4,0.207782997,1.3,0.2
1,K,Kadjaran,Rezeau,272981.9936,75153.59843,29375.59367,10251.61025,31446.39373,1483.714952,55619.90106,3596.057386,774.4576352,225.8,10.5,64.3,109.7,11.7,43.3,6.5,1.5,4.2,0.4,2.2,0.3,0.9,0.138506017,0.9,0.1
1,K,Kadjaran,Rezeau,286537.6063,75682.84912,20283.14801,12663.75383,30017.0122,11127.86214,33205.91108,2397.371591,774.4576352,404.4,9.4,32.2,51.4,5.2,18.2,2.8,0.7,2.3,0.3,1.7,0.3,0.9,0.146176825,1,0.2
1,K,Kadjaran,Rezeau,272981.9936,78858.35328,28676.17477,9045.538452,44310.82753,26706.86914,29055.17219,3596.057386,774.4576352,719.7,12.8,45.5,76.9,7.6,28.4,4.2,1.1,3.1,0.4,2.3,0.5,1.2,0.184674689,1.2,0.2
1,K,Kalmakyr,Cheng,325568.4222,55624.24785,63659.88297,5367.019482,3216.10845,5712.302566,55370.85672,1018.882926,309.7830541,139,9.6,5.24,10.93,1.59,7.03,1.68,0.44,1.6,0.26,1.61,0.33,0.9,0.13,0.87,0.13
1,K,Kalmakyr,Cheng,306310.1035,75418.22378,39590.52971,7839.466659,12792.96472,19807.59461,48065.55629,1798.028693,387.2288176,349,13.4,24.17,42.42,4.79,17.86,3.35,0.81,2.85,0.4,2.21,0.46,1.35,0.21,1.4,0.22
1,K,Kalmakyr,Cheng,308133.0997,74994.82322,30824.27225,6874.609224,8933.634584,14614.59228,58110.34439,1678.160114,464.6745811,223,13,13.73,26.72,3.51,13.89,2.97,0.75,2.52,0.38,2.2,0.44,1.21,0.18,1.2,0.19
1,K,Kalmakyr,Cheng,300046.4755,71501.76865,56673.17167,8864.627683,8719.227354,16914.35046,51303.13262,1738.094403,697.0118717,233,13.3,18.54,33.25,4.13,15.85,3.14,0.75,2.76,0.42,2.3,0.46,1.25,0.19,1.27,0.2
1,K,La Colosa,Gil-Rodriguez,258024.0762,89178.7418,3217.326926,21045.9528,48241.62675,26929.42638,20338.62054,4824.710327,487.9083102,520,19.4,17.5,34.1,4.59,17.2,3.98,1.38,3.69,0.68,3.52,0.72,2.08,0.352,2.02,0.294
1,K,La Colosa,Gil-Rodriguez,261342.8641,90025.54291,10141.57401,20925.34562,47812.81229,26484.3119,19010.38409,4788.749753,511.1420392,533,18.3,16.3,31.3,4.17,15.8,3.74,1.2,3.5,0.63,3.28,0.69,1.97,0.3,1.87,0.279
1,K,La Colosa,Gil-Rodriguez,288734.5505,91031.11923,5665.293065,15739.23691,32804.30619,32122.42872,16187.88165,3530.129668,131.657798,589,16.4,17.9,33.2,4.28,15.5,3.39,0.9,2.95,0.54,2.98,0.61,1.83,0.316,1.75,0.251
1,K,La Colosa,Gil-Rodriguez,277796.5733,87908.54014,16226.51841,15075.89742,33590.46603,31454.75699,13780.4531,4878.651187,255.5710196,557,17.9,18.7,33.6,4.46,15.9,3.4,1.01,3.12,0.55,2.96,0.6,1.84,0.287,1.85,0.272
1,K,La Colosa,Gil-Rodriguez,286257.1454,91348.66964,17275.64675,10975.25332,30660.23389,28635.69858,29636.27564,2984.727631,170.3806797,468,18.9,22.5,38.5,4.74,16.3,3.58,0.906,3.22,0.6,3.24,0.69,2.01,0.304,2.03,0.289
1,K,La Colosa,Gil-Rodriguez,280834.9003,89443.36715,2657.791808,10553.12819,32661.36804,31751.49998,12950.30532,2894.826196,154.891527,437,19.1,21.9,39.9,5.18,17.8,3.54,1.16,3.17,0.56,2.97,0.62,1.89,0.292,1.85,0.291
1,K,La Colosa,Gil-Rodriguez,277796.5733,88384.86576,7903.433536,15739.23691,41737.94077,32493.35745,15440.74865,3320.359653,325.2722068,567,17.1,17.4,34.5,4.02,15.7,3.62,1.07,3.3,0.51,2.88,0.56,1.66,0.25,1.61,0.255
1,K,La Colosa,Gil-Rodriguez,279572.826,89760.91756,14617.85495,16885.00511,47598.40506,30119.41353,12867.29054,3476.188807,921.6045859,660,17.5,16.7,33,3.92,15.3,3.66,1.13,3.25,0.52,2.97,0.59,1.75,0.265,1.68,0.269
1,K,La Colosa,Gil-Rodriguez,285883.1974,89813.84263,14967.56439,16764.39793,46526.36891,29896.85629,12452.21665,3530.129668,836.414246,669,18,20.7,38.6,5.15,18.4,3.78,1.15,3.39,0.56,3.05,0.6,1.84,0.285,1.77,0.267
1,K,La Colosa,Gil-Rodriguez,305375.2336,84733.03598,8393.026763,6452.484096,27730.00175,35164.04437,16935.01465,2481.279597,263.315596,650,9.7,15.5,30.1,3.9,14.5,3.13,0.85,2.36,0.36,1.65,0.26,0.91,0.127,0.84,0.127
1,K,La Colosa,Gil-Rodriguez,308834.252,88914.11645,349.7094485,6874.609224,16795.23302,33828.70091,18180.23632,2463.29931,131.657798,602,8.5,16,29.7,3.82,13.5,2.89,0.867,2.25,0.34,1.57,0.3,0.8,0.139,0.79,0.108
1,K,La Colosa,Gil-Rodriguez,297054.892,85473.98695,1748.547242,8683.716914,28516.16159,33086.84343,27228.84708,2900.819625,379.4842413,579,11.9,17.8,33.2,4.26,14.8,3.28,0.929,2.8,0.46,2.22,0.43,1.13,0.174,1.06,0.147
1,K,La Colosa,Gil-Rodriguez,290277.0857,96747.02671,10631.16723,11216.46768,28659.09974,35460.78736,11040.96543,3608.044244,433.6962757,666,15.3,27.6,47.2,5.45,18,3.52,1.22,2.99,0.53,2.79,0.57,1.68,0.263,1.59,0.22
1,K,La Colosa,Gil-Rodriguez,291118.4686,84045.01008,21542.10203,18513.20203,21512.19208,29377.55605,18678.32498,3919.702551,418.207123,640,13.6,16.4,32.1,4.04,15.6,3.48,1.08,3.03,0.44,2.34,0.42,1.19,0.172,1.1,0.161
0,CA,Los Bronces,Stern and Skewes,282798.127,88914.11645,37867.05832,18392.59485,38736.23955,34125.4439,18429.28065,3895.728835,697.0118717,677,12,14.2,28.6,4.063472037,18.7,3.53,0.92,2.480364637,0.31,2.255313914,0.532275081,,,1.85,0.29
1,CA,Los Bronces,Stern and Skewes,294764.4609,81504.60675,36488.78801,20684.13126,12435.61934,31454.75699,24489.35942,0.05993429,619.5661082,730,12,15,27.9,4.223703349,20.8,4.06,1.05,2.875489931,0.37,2.454057501,0.529749922,,,1.43,0.11
1,CA,Los Bronces,Stern and Skewes,316920.8762,83092.35883,12256.80703,1990.01846,18010.20732,32493.35745,21334.79787,0.05993429,851.9033987,703,8,12.3,26.1,3.336120596,13.4,2.25,0.48,1.509808456,0.24,1.445881179,0.278838492,,,0.45,0.05
1,CA,Los Bronces,Stern and Skewes,324867.2698,82033.85744,11479.81311,2472.447177,12507.08842,35312.41586,20172.59098,0.05993429,154.891527,903,8,13.3,28.6,3.484741184,13,2.2,0.58,1.714102577,0.25,1.543179023,0.306904589,,,0.59,0.09
0,CA,MMH,Zentilli,311498.6311,80499.03043,23080.8236,9407.35999,17295.51655,31528.94273,19342.4432,2247.535866,666.0335663,484,9,31.9,60.3,6.5,22.5,3.65,0.99,2.71,0.35,1.79,0.33,0.9,0.13,0.83,0.13
0,CA,MMH,Zentilli,313648.8317,79387.60398,24689.48706,8442.502556,14079.4081,37760.54553,18180.23632,2289.489869,1556.659847,207,5,17.3,32.2,3.15,11.5,1.88,0.58,1.36,0.2,1.1,0.22,0.63,0.1,0.65,0.11
0,CA,MMH,Zentilli,319538.5117,84574.26077,13848.49416,10734.03896,15651.72779,33161.02918,27062.81753,2439.325594,425.9516994,370,8,17.1,32.4,3.16,11.9,2.14,0.62,1.64,0.26,1.45,0.29,0.85,0.13,0.91,0.16
0,CA,MMH,Zentilli,261155.8901,100451.7816,50777.81192,15739.23691,40808.84278,24703.85395,14859.64521,3997.617128,704.756448,418,17,22.8,47,5.52,20,3.99,1.11,3.5,0.59,3.34,0.7,1.99,0.33,2.11,0.31
0,CA,MMH,Zentilli,268821.8228,105003.3375,26298.15053,10914.94973,23227.44992,48740.03618,17350.08854,2199.588435,162.6361034,232,8,18.9,35.2,3.98,13.6,2.43,0.59,1.98,0.3,1.61,0.32,0.94,0.16,1.15,0.17
1,CA,MMH,Zentilli,314349.9841,86056.16271,21122.45069,4944.894354,22941.57361,33457.77217,21666.85698,2127.667287,247.8264433,679,7,23.9,44.5,4.97,17.5,2.87,0.76,2.04,0.26,1.33,0.25,0.69,0.11,0.68,0.1
1,CA,MMH,Zentilli,320894.073,85632.76216,17415.53053,3678.518971,20511.625,34718.92988,24904.43331,1654.186398,232.3372906,647,5,19.5,37.5,3.77,13.6,2.32,0.61,1.55,0.2,1.07,0.21,0.61,0.1,0.67,0.12
1,CA,MMH,Zentilli,323792.1695,90501.86853,11540.4118,1929.71487,13650.59364,36796.13081,22746.04909,1636.206111,77.44576352,640,11,14.1,26.2,2.43,8.58,1.57,0.54,1.42,0.28,1.8,0.36,1.05,0.17,1.14,0.19
1,K,Northparkes,Pacey et al,313648.8317,80975.35606,21410.70642,12422.53947,11006.23781,19659.22312,44495.92085,1498.357244,619.5661082,477,10,15.2,27.55108009,2.39,8.6,1.81,0.53,1.5,0.26,1.56,0.34,1.24,0.2,1.48,0.24
1,K,Northparkes,Pacey et al,250077.6825,97911.37824,49027.41469,22131.41741,21798.06838,37612.17404,25900.61064,3476.188807,1781.252561,648,18.7,21.6,43.68854144,4.77,19.1,4.34,1.56,3.9,0.6,3.41,0.73,2.06,1.31,1.99,0.31
1,K,Northparkes,Pacey et al,248207.9428,102145.3838,54690.39139,17005.61229,46026.08537,27226.16937,28474.06875,4135.465994,2168.481379,1040,21.7,20.4,42.23572676,4.8,19.1,4.46,1.53,4.18,0.65,3.73,0.79,2.36,0.37,2.2,0.34
1,K,Northparkes,Pacey et al,311779.092,82033.85744,21798.58153,5608.23384,18153.14547,31232.19974,38352.8273,1498.357244,929.3491622,770,11.7,17,31.29913293,2.82,9.8,1.98,0.56,1.73,0.3,1.78,0.42,1.36,0.24,1.44,0.26
1,K,Northparkes,Pacey et al,275319.1682,93677.37269,37701.4613,13809.52204,20940.43946,27597.09811,35779.36919,2457.305881,2942.939014,563,15.1,17.1,33.93858713,3.58,14.4,3.1,0.87,2.92,0.44,2.56,0.54,1.73,0.25,1.85,0.3
1,K,Northparkes,Pacey et al,286537.6063,89178.7418,32736.65981,10734.03896,17009.64025,36202.64483,39265.98985,2157.634432,1471.469507,526,18.6,20.7,40.87321653,4.27,15.8,3.23,0.88,3.06,0.51,2.89,0.66,2.06,0.32,2.13,0.37
1,K,Northparkes,Pacey et al,280460.9524,90501.86853,33822.71013,8321.895376,21011.90854,31009.6425,36277.45785,2157.634432,2555.710196,657,16.4,17.8,35.90075795,3.9,14.9,3.2,0.88,2.93,0.42,2.62,0.57,1.98,0.27,2.04,0.32
1,K,Northparkes,Pacey et al,279993.5174,90766.49388,33667.56009,10553.12819,19939.87239,36796.13081,35696.35441,2217.568722,1239.132216,496,17.4,23.7,43.82817888,3.99,15.1,3.27,0.98,2.99,0.48,2.87,0.63,1.98,0.29,2.21,0.34
1,K,Northparkes,Pacey et al,338890.3174,62716.20714,6826.602046,3738.82256,12578.55749,15430.6355,38020.76819,1318.554375,154.891527,197,7.5,6.2,12.21270165,1.27,5.1,1.23,0.38,1.17,0.21,1.16,0.26,0.93,0.14,0.99,0.16
0,K,Northparkes,Pacey et al,252882.292,98705.25428,70050.24599,20442.9169,37521.26525,25297.33994,20670.67965,4195.400284,1471.469507,1145,18.4,15.9,33.01422073,3.77,16.2,3.7,1.33,3.7,0.54,3.25,0.69,2.11,0.29,1.99,0.3
0,K,Northparkes,Pacey et al,251479.9873,90766.49388,63689.09408,23458.09639,30159.95035,24778.0397,22164.94565,4075.531704,1239.132216,1010,18.9,19,38.70772134,4.28,17.7,4.06,1.36,3.82,0.59,3.16,0.68,2.06,0.32,1.88,0.29
1,K,Northparkes,Pacey et al,250545.1174,102145.3838,52440.71571,15075.89742,27444.12544,31974.05722,30549.43819,3835.794545,1316.57798,1310,19.1,20.9,42.15573485,4.58,18.1,3.87,1.36,3.73,0.58,3.27,0.68,1.97,0.29,1.79,0.28
0,K,Northparkes,Pacey et al,250077.6825,105850.1386,39252.96176,13025.57537,28516.16159,21513.86681,48148.57106,4195.400284,1936.144088,1260,20.1,17.4,35.58162647,3.96,15.9,3.54,1.12,3.72,0.57,3.34,0.69,2.2,0.33,2.1,0.32
0,K,Northparkes,Pacey et al,253349.727,99763.75566,48329.23948,17548.3446,24656.83145,35238.23011,36360.47263,3955.663125,1703.806797,1400,23,18.6,38.35556185,4.33,18.1,4.17,1.28,3.95,0.63,3.62,0.78,2.26,0.35,2.14,0.37
1,K,Northparkes,Pacey et al,285602.7365,92618.87131,37856.61134,9829.485118,19582.52701,35164.04437,39515.03418,2457.305881,929.3491622,811,18.1,18.8,38.71329569,4.36,15.8,3.56,0.91,3.03,0.48,2.84,0.65,1.84,0.33,2.21,0.39
1,K,Northparkes,Pacey et al,310376.7873,82827.73348,24280.98228,4281.554867,10148.60889,35534.97311,42752.61051,1378.488665,1006.794926,470,22.1,19.9,39.9046734,4.29,15.3,3.36,0.6,3.01,0.53,3.11,0.67,2.22,0.39,2.75,0.45
1,K,Northparkes,Pacey et al,326269.5746,76741.35051,12877.45386,3678.518971,15222.91333,20030.15185,34119.07363,719.2114773,774.4576352,441,5.8,14,21.83765118,1.13,3.8,0.68,0.27,0.56,0.11,0.64,0.12,0.54,0.13,0.91,0.18
1,K,Northparkes,Pacey et al,275786.6032,91295.74457,40649.31218,11156.16409,27944.40898,32641.72895,32292.74852,2457.305881,2013.589852,711,19.2,17.2,35.12480858,3.9,15.4,3.58,0.98,3.05,0.49,2.79,0.63,1.8,0.33,2.16,0.37
1,K,Northparkes,Pacey et al,271112.2539,90501.86853,41425.06241,10251.61025,33590.46603,29377.55605,33039.88152,2637.10875,3330.167831,1235,18.4,18,35.99426765,3.85,14.9,3.27,1.03,3.01,0.46,2.71,0.57,1.87,0.27,1.96,0.33
1,K,Northparkes,Pacey et al,276721.473,89972.61784,39330.53679,9407.35999,29659.66682,36202.64483,34700.17708,2637.10875,1084.240689,1100,18.2,17.8,36.16498209,3.98,15,3.52,1.06,3.11,0.51,2.78,0.56,1.77,0.29,1.97,0.32
1,K,Northparkes,Pacey et al,265503.0349,92354.24596,41580.21246,10734.03896,47455.46691,32938.47194,24489.35942,2697.04304,3949.73394,1155,19.4,19.4,39.1919929,4.27,16.3,3.29,1.08,3.12,0.54,2.91,0.62,1.91,0.3,1.9,0.35
1,K,Northparkes,Pacey et al,276254.0381,93412.74735,41347.48739,9769.181529,30088.48128,36573.57357,34368.11797,2637.10875,1316.57798,1255,18.2,18.2,36.91347778,4.05,14.7,3.37,0.97,3.2,0.47,2.86,0.63,1.95,0.3,1.89,0.34
1,K,Northparkes,Pacey et al,276721.473,93941.99804,42821.41283,11216.46768,33161.65157,35312.41586,34949.22141,2936.780199,1548.91527,1250,18.2,18.4,37.46937973,4.14,15.4,3.53,0.99,3.1,0.48,2.9,0.61,1.78,0.3,1.88,0.31
0,K,Northparkes,Pacey et al,289342.2159,93677.37269,38477.21153,7718.859479,10505.95427,28042.2126,57280.19661,2457.305881,542.1203446,502,20.6,24.4,49.0601234,5.3,19.1,4.53,1.12,3.76,0.55,3.23,0.69,2,0.32,2.07,0.37
0,K,Northparkes,Pacey et al,280928.3873,92883.49665,36305.11088,6754.002044,18367.5527,38799.146,44994.00951,2457.305881,464.6745811,689,21.9,21,42.61533992,4.68,17.8,3.73,1.05,3.28,0.58,3.31,0.7,2.17,0.37,2.42,0.4
0,K,Northparkes,Pacey et al,286537.6063,94471.24873,33900.28516,6392.180506,14722.62979,39466.81773,49808.86662,2457.305881,851.9033987,670,23.1,22.8,46.46247681,5.14,19.7,4.29,1.17,3.49,0.62,3.44,0.76,2.24,0.41,2.48,0.43
1,K,Northparkes,Pacey et al,280460.9524,92354.24596,43597.16306,9648.574349,25157.11499,34867.30138,35032.23619,2517.24017,1239.132216,1265,17.9,17.4,35.48254242,3.93,15.2,3.11,0.95,3.02,0.46,2.78,0.53,1.77,0.27,1.69,0.31
1,K,Northparkes,Pacey et al,317855.746,79652.22932,20634.95618,8080.681017,19511.05793,31380.57124,35198.26574,2217.568722,464.6745811,721,10,8.1,16.71761171,1.89,7.9,1.85,0.76,1.59,0.26,1.4,0.3,0.97,0.18,1.11,0.16
1,K,Northparkes,Pacey et al,273449.4286,94206.62339,50035.88999,13749.21845,28444.69251,36202.64483,29553.26086,2816.911619,1548.91527,1090,17.8,16.5,34.02136622,3.84,15.6,3.13,1.25,2.85,0.49,2.77,0.57,1.71,0.27,1.76,0.3
1,K,Northparkes,Pacey et al,275786.6032,97117.5022,45691.68869,9527.96717,26443.55837,39541.00348,33953.04408,2816.911619,929.3491622,1260,18.4,14.1,30.22398039,3.63,15,3.46,1.12,3.16,0.52,3,0.6,1.77,0.28,1.9,0.31
1,K,Northparkes,Pacey et al,282330.692,85209.3616,18850.73065,8201.288197,28444.69251,33754.51516,40179.15241,1977.831562,387.2288176,982,14.5,17.4,34.52472992,3.64,13.1,2.84,0.79,2.47,0.38,2.07,0.51,1.51,0.25,1.76,0.28
1,K,Northparkes,Pacey et al,285602.7365,89707.99249,21876.15655,8201.288197,26515.02744,31232.19974,43499.74351,2157.634432,309.7830541,937,14.3,16.4,33.03331287,3.58,12.4,2.74,0.76,2.44,0.38,2.27,0.51,1.43,0.29,1.61,0.31
1,K,Northparkes,Pacey et al,285135.3016,90237.24319,37313.58618,8382.198966,22083.94469,31899.87147,36858.5613,2157.634432,309.7830541,912,15.4,16.9,33.64690933,3.57,12.8,2.88,0.77,2.38,0.39,2.36,0.53,1.64,0.3,1.82,0.32
1,K,Northparkes,Pacey et al,279526.0825,88120.24041,37158.43613,9467.66358,23298.91899,39911.93221,33039.88152,2217.568722,1858.698324,868,14.9,13.9,28.41301379,3.16,11.8,2.7,0.9,2.66,0.41,2.45,0.5,1.58,0.24,1.73,0.3
1,K,Northparkes,Pacey et al,287472.4762,95529.75012,36537.83595,9527.96717,22512.75915,41469.83291,37273.63519,2397.371591,1548.91527,1095,15,18.1,36.45387272,3.95,15.3,3.3,0.95,2.95,0.46,2.59,0.54,1.77,0.3,2,0.34
1,K,Northparkes,Pacey et al,288874.7809,91824.99527,42123.23762,7477.645121,17867.26917,40579.60394,31296.57119,2157.634432,697.0118717,839,15.6,15.7,31.79775844,3.48,13,2.69,0.82,2.41,0.39,2.4,0.54,1.62,0.25,1.78,0.29
1,K,Northparkes,Pacey et al,292146.8254,93412.74735,33977.86018,8864.627683,21726.59931,36573.57357,31711.64508,2277.503011,1006.794926,1020,15.1,17.5,34.55497076,3.61,13.9,2.99,0.82,2.82,0.42,2.4,0.52,1.57,0.27,1.71,0.33
1,K,Northparkes,Pacey et al,300093.219,85473.98695,27383.98321,8020.377428,17652.86194,25371.52568,41590.40363,1917.897273,1316.57798,666,17.7,19.5,38.26442124,3.95,15.3,3.12,0.72,2.85,0.46,2.73,0.6,1.87,0.34,2.24,0.36
1,K,Northparkes,Pacey et al,289342.2159,86797.11368,28470.03353,9407.35999,20797.50131,36351.01633,36111.4283,2157.634432,387.2288176,1200,15,17.2,33.86974393,3.52,13.9,2.85,0.8,2.75,0.4,2.4,0.52,1.72,0.26,1.73,0.31
1,K,Northparkes,Pacey et al,286070.1714,87855.61507,27073.68311,9286.752811,21655.13023,37167.05955,34534.14752,2277.503011,387.2288176,1110,15.7,17.7,34.87967659,3.63,14.1,3.13,0.77,2.61,0.47,2.63,0.54,1.73,0.27,1.88,0.31
1,K,Northparkes,Pacey et al,290277.0857,91824.99527,40028.71199,7658.55589,16580.82579,36276.83058,32458.77808,2097.700142,1858.698324,991,14.5,17.7,34.5163684,3.52,14,2.86,0.72,2.58,0.4,2.31,0.51,1.58,0.24,1.64,0.3
1,K,Northparkes,Pacey et al,288874.7809,92618.87131,39097.81172,7477.645121,21369.25392,36351.01633,32043.70419,2157.634432,1548.91527,1095,13.7,15.7,31.17022611,3.29,11.4,2.57,0.72,2.15,0.35,2.16,0.47,1.42,0.23,1.5,0.24
1,K,Northparkes,Pacey et al,306169.873,86797.11368,22574.33176,3557.911791,11435.05227,33977.07241,44578.93562,1318.554375,1316.57798,492,16.8,17.8,34.2823851,3.41,12.6,2.76,0.63,2.56,0.47,2.61,0.61,2.01,0.39,2.35,0.47
1,K,Northparkes,Pacey et al,312713.9619,84944.73625,23505.23204,4703.679995,15580.25871,28190.58409,40926.2854,1558.291534,2091.035615,541,21.7,23.9,47.35660238,4.98,18.2,3.65,0.73,3.31,0.56,3.37,0.72,2.4,0.45,2.96,0.55
0,K,Northparkes,Pacey et al,248207.9428,106379.3893,42898.98785,17427.73742,40594.43555,30267.78503,29968.33475,3476.188807,1936.144088,1050,19.5,18.3,37.30702682,4.13,17.4,3.96,1.25,4.02,0.55,3.38,0.69,2.09,0.32,2,0.3
0,K,Northparkes,Pacey et al,250545.1174,112201.147,47863.78934,15256.80819,37592.73433,27597.09811,33039.88152,3715.925966,1471.469507,1300,19.3,18.4,37.50240775,4.15,17.4,4.08,1.33,3.8,0.61,3.29,0.66,2.04,0.32,2.04,0.32
1,K,Northparkes,Pacey et al,279058.6476,98176.00358,37623.88627,10432.52102,21726.59931,36647.75932,40179.15241,2697.04304,1394.023743,961,14.7,16,31.65728485,3.32,13.5,2.82,0.93,2.8,0.4,2.43,0.49,1.61,0.24,1.62,0.25
1,K,Northparkes,Pacey et al,276254.0381,96059.00081,37779.03632,9467.66358,26443.55837,35757.53035,37439.66474,2637.10875,1548.91527,1150,15.8,16.6,33.82041094,3.74,14.5,3.34,1.1,3.12,0.49,2.79,0.52,1.7,0.26,1.78,0.3
1,K,Ok Tedi,Pollard,265970.4698,95529.75012,49809.69478,12362.23588,29302.32143,23220.139,33122.8963,5214.28321,387.2288176,850,25.8,40.4,83.8,9.36,37.6,7.65,1.96,6.87,0.98,5.15,1.07,2.8,0.41,2.61,0.38
1,K,Ok Tedi,Pollard,285135.3016,95529.75012,30711.31462,6211.269737,32661.36804,32641.72895,33371.94063,3176.517358,309.7830541,1285,19.1,50.8,96.4,10.35,37.9,6.55,1.94,5.09,0.71,3.57,0.71,1.73,0.29,1.84,0.25
1,K,Ok Tedi,Pollard,274384.2984,96852.87685,37357.27109,8201.288197,49671.00828,35015.67287,31794.65986,4375.203153,929.3491622,1620,23.5,48.1,98.7,10.95,42.6,7.81,2.15,6.53,0.87,4.51,0.9,2.42,0.34,2.16,0.33
1,K,Ok Tedi,Pollard,286537.6063,96852.87685,33999.31414,8382.198966,32518.42988,37834.73128,30632.45297,3895.728835,232.3372906,1325,20.9,46.5,94.6,10.6,39.8,7.46,2.07,5.8,0.81,4.03,0.82,2.1,0.32,2,0.32
1,K,Ok Tedi,Pollard,292614.2603,97911.37824,31410.88898,5608.23384,32518.42988,40060.30371,30217.37908,3116.583068,619.5661082,1485,18.2,40.6,82.5,8.93,33.5,5.92,1.8,4.7,0.64,3.37,0.64,1.7,0.25,1.79,0.27
1,K,Ok Tedi,Pollard,288407.346,96059.00081,36517.78185,8321.895376,32018.14635,39021.70324,31130.54164,3775.860256,309.7830541,1205,19.2,43.2,86.4,9.26,35.7,6.32,1.81,5.12,0.69,3.45,0.68,1.91,0.27,1.8,0.29
1,K,Ok Tedi,Pollard,306169.873,90237.24319,22946.03917,3919.733329,25585.92945,40727.97544,30881.4973,2397.371591,464.6745811,1300,12.8,27.3,53.8,6.51,24,4.23,1.23,3.32,0.41,2.3,0.46,1.23,0.19,1.26,0.2
1,K,Ok Tedi,Pollard,281395.8222,89443.36715,39316.07931,8020.377428,46454.89983,34125.4439,27975.98008,3416.254517,1316.57798,1390,17.6,39.3,73.7,8.79,33.4,5.85,1.73,4.76,0.61,3.23,0.64,1.68,0.26,1.62,0.26
1,K,Ok Tedi,Pollard,282330.692,92089.62061,33439.65464,5849.448199,37092.45079,35015.67287,31960.68941,3356.320227,464.6745811,1320,17.7,44.3,81,9.57,36.3,6.5,1.74,4.99,0.63,3.29,0.63,1.7,0.26,1.51,0.23
1,K,Ok Tedi,Pollard,300560.6539,90501.86853,33509.61208,5427.323071,15651.72779,35386.60161,35613.33963,2457.305881,232.3372906,1125,12.9,27.4,53.7,6.1,23,4.13,0.87,2.94,0.41,2.29,0.47,1.32,0.2,1.26,0.21
1,K,Ok Tedi,Pollard,302430.3936,94206.62339,25674.37919,5487.626661,16509.35671,39244.26049,33870.0293,2517.24017,77.44576352,1170,12.5,19.4,36.2,3.97,15.8,3.31,0.84,2.63,0.38,2.24,0.48,1.35,0.2,1.46,0.24
1,K,Ok Tedi,Pollard,307104.7428,93412.74735,12942.12575,5005.197944,9076.572737,29303.37031,58193.35917,2337.437301,77.44576352,988,13.6,24.1,50.5,5.51,20.5,3.64,1.01,3.15,0.43,2.38,0.47,1.26,0.19,1.48,0.21
1,K,Ok Tedi,Pollard,301028.0889,90501.86853,15740.42321,3497.608202,23441.85715,39021.70324,39099.9603,1917.897273,154.891527,1230,11.6,26.6,52.7,5.58,20.4,3.51,0.96,2.77,0.38,1.99,0.43,1.07,0.17,1.16,0.19
1,K,Ok Tedi,Pollard,315051.1365,93412.74735,9374.296489,4522.769226,11720.92857,41692.39016,38850.91596,2217.568722,77.44576352,1140,18.2,27.5,64.5,7.69,29.9,5.91,1.64,4.47,0.67,3.42,0.67,1.73,0.3,1.97,0.27
