Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
263913.7562,93730.29776,59075.168,21528.38152,46740.77614,30267.78503,10957.95066,6353.034716,1099.729842,438,26.21,15.51,35.75,4.864,21.18,5.225,1.545,5.082,0.836,5.094,1.008,2.749,0.402,2.541,0.408
236615.5568,91189.89443,67858.71272,49087.122,64250.69993,21810.6098,5561.990106,6353.034716,1239.132216,416,25,12.4,30,4,17,4,1.2,4.2,0.7,4,0.9,2.4,0.3,2.2,0.3
246291.4597,88014.39027,70268.35773,34614.26048,66823.58669,24332.92522,6558.167438,7437.845361,1277.855098,433,25,10.1,24.8,3.52,16.3,4.2,1.27,4.7,0.8,4.9,1,2.9,0.41,2.7,0.41
247787.2514,99763.75566,70501.54918,24242.04305,69682.34975,24629.66821,5229.930995,5993.428977,1161.686453,466,21.8,7.11,17.2,2.52,11.8,3.11,0.989,3.41,0.556,3.55,0.742,2.07,0.314,2.07,0.314
249563.5041,91031.11923,78041.40615,27619.04407,65965.95777,25668.26867,5478.975328,6472.903295,1394.023743,450,21.2,7.72,19.8,2.74,12.9,3.38,1.08,3.7,0.614,3.88,0.811,2.28,0.342,2.28,0.346
257369.6673,87643.91479,79440.55487,23639.00716,57889.9521,28116.39834,6724.196994,7072.246193,1239.132216,438,25.4,8.83,21.8,3.11,14.7,3.86,1.19,4.17,0.689,4.4,0.916,2.57,0.387,2.58,0.39
240168.0622,98652.32921,67858.71272,37810.35073,72969.92728,22700.83877,5146.916217,5334.15179,1006.794926,618,16,7.18,16.6,2.38,10.8,2.75,0.927,2.85,0.443,2.73,0.559,1.54,0.228,1.5,0.225
240448.5232,84150.86021,84182.1144,44383.44201,66966.52484,21662.2383,5312.945773,7072.246193,1239.132216,397,25,7.99,19.6,2.91,13.7,3.65,1.11,3.99,0.655,4.14,0.869,2.4,0.36,2.38,0.356
327204.4444,75947.47447,16634.32362,3919.733329,14937.03702,33235.21493,23908.25598,1917.897273,309.7830541,115,16.5,19.8,38,4.429781289,15.3,3.331813394,0.65,3.2,0.481023614,2.6,0.604192835,1.85,0.273967682,1.71,0.261279503
231380.2857,90237.24319,62573.03979,52162.60508,81474.7474,21439.68106,747.1329993,6412.969006,1161.686453,88,24.7,1.75,5.8,1.180202826,7.3,2.509587976,1.01,3.6,0.642040793,4.3,0.937882622,2.7,0.390204387,2.37,0.362124224
231380.2857,90766.49388,60862.96914,50293.1938,81474.7474,21736.42405,1079.19211,6353.034716,1006.794926,88,25.5,1.85,6.5,1.202728626,7,2.447866424,1,3.6,0.642040793,4.3,0.920820122,2.6,0.387855202,2.44,0.372819876
239326.6793,87220.51424,57520.55832,44805.56713,68967.65899,25223.15419,3984.709329,7371.917642,929.3491622,145,29,5.8,15.4,2.312985532,11.3,3.328160721,1.14,4.3,0.734882849,4.7,0.982272866,2.7,0.420120536,2.76,0.421714286
236054.6349,85738.61229,56820.98396,46554.37123,66823.58669,26187.56891,3735.664996,7072.246193,929.3491622,140,26,5.6,14,2.217168069,11.4,3.318065537,1.12,4.1,0.702067349,4.5,0.960077744,2.7,0.402477679,2.53,0.386571429
322062.6603,75947.47447,19277.16008,3738.82256,14293.81533,33161.02918,22413.98998,1977.831562,309.7830541,115,17,19.6,37,4.354087977,15.3,3.331813394,0.65,3.1,0.479290661,2.7,0.623821646,1.9,0.279361219,1.73,0.264335404
242598.7238,93677.37269,48426.09166,38172.17227,73184.33451,25519.89718,4814.857106,6532.837585,851.9033987,144,24.5,5.7,14.5,2.153482996,10.4,3.090420574,1.07,3.8,0.660181497,4.3,0.920820122,2.6,0.380951475,2.35,0.359068323
303365.2635,84680.11091,27205.66947,9829.485118,28015.87805,29229.18456,17350.08854,4495.071733,464.6745811,172,20,17.2,34,4.198080252,16,3.773758118,0.9,3.6,0.56866681,3.3,0.724532012,2.1,0.310907415,1.94,0.29642236
243066.1587,87326.36437,53400.84265,51861.08713,68610.3136,23665.25349,3237.57633,5813.626108,929.3491622,120,23.5,5.2,12.5,1.931024163,9.7,2.858777804,0.98,3.6,0.620028598,4,0.870464939,2.5,0.36786316,2.28,0.348372671
264053.9866,96270.70109,56510.06202,18754.41639,53315.9312,19436.66587,23410.16731,5334.15179,1084.240689,478,30,34,62.7,7.2,27.4,5.6,1.41,5.04,0.8,4.41,0.9,2.64,0.39,2.47,0.37
298644.1708,87855.61507,39409.3555,11095.8605,36449.2291,27003.61213,20504.65009,3596.057386,542.1203446,472,21,41,69.4,7.3,26,4.5,1.29,3.74,0.54,2.99,0.61,1.82,0.28,1.83,0.29
222171.8178,97858.45317,85503.53263,36001.24304,78758.92249,17136.9077,8467.507325,6233.166136,1471.469507,769,22,34,61.8,7.1,26.7,5.4,1.51,4.83,0.68,3.85,0.79,2.16,0.32,1.99,0.29
250685.3479,99393.28018,62417.57882,26533.57946,63607.47824,21958.98129,11622.06888,4315.268864,1239.132216,498,20,21.5,40,4.8,17.9,3.6,1.09,3.47,0.52,3.03,0.62,1.84,0.27,1.73,0.26
289435.7028,88755.34125,39953.46889,15075.89742,39165.05401,24258.73947,22663.03431,3536.123096,619.5661082,375,29,30,58.3,6.8,25.4,5.3,1.18,4.94,0.76,4.46,0.97,2.81,0.43,2.78,0.42
365861.3124,65203.6854,4663.829053,1386.982563,10505.95427,23071.76751,31296.57119,719.2114773,77.44576352,218,8,42.3,59,5,13.7,1.8,0.38,1.21,0.17,0.97,0.2,0.61,0.1,0.74,0.12
246852.3816,97223.35234,64827.22383,30815.13433,66823.58669,20549.45209,10874.93588,4375.203153,1161.686453,493,20,21.8,41.9,4.9,18.4,3.8,1.08,3.45,0.52,3.12,0.67,1.89,0.29,1.85,0.28
314536.9581,80763.65578,31480.84611,11638.59281,30231.41943,21958.98129,26315.68453,2936.780199,542.1203446,338,18,40.8,64.3,6.3,20.5,3.6,0.87,3.03,0.46,2.77,0.58,1.67,0.26,1.74,0.27
278123.7778,87167.58917,60707.50817,13628.61127,46812.24522,25371.52568,15025.67476,6293.100426,1084.240689,274,28,14.9,31.2,3.9,16,4,1.11,4.37,0.72,4.54,0.99,2.88,0.44,2.85,0.43
286584.3498,90872.34402,47648.78682,18211.68408,47598.40506,23294.32475,9878.758546,3176.517358,929.3491622,238,16,7.5,15.6,1.9,7.8,2,0.64,2.26,0.38,2.44,0.55,1.61,0.26,1.71,0.26
239186.4489,110348.7695,62573.03979,18392.59485,74756.6542,21884.79555,10376.84721,5693.757528,1084.240689,609,25,31.5,61.2,7.2,27.4,5.6,1.48,4.91,0.73,4.3,0.9,2.45,0.37,2.31,0.34
294904.6914,95688.52533,30548.0803,12181.32512,41880.87893,25890.82592,21085.75354,2457.305881,464.6745811,365,11,20.4,39.1,4.2,14.6,2.7,0.72,2.27,0.34,1.94,0.39,1.06,0.16,1.06,0.16
243860.7981,93412.74735,50835.73668,41669.78047,69110.59714,21365.49531,11539.0541,4135.465994,929.3491622,526,17,24.8,44.5,4.98,18.3,3.63,1.04,3.29,0.48,2.9,0.6,1.7,0.26,1.64,0.24
272047.1238,94630.02394,44928.21988,12724.05742,45311.39461,26781.05489,35862.38397,3715.925966,1239.132216,882,27,74.4,128.2,13.4,48.2,8.5,2.28,7.05,0.94,4.72,0.83,2.46,0.34,2.25,0.35
246665.4076,89602.14235,68091.90417,45046.78149,48598.97213,34199.62965,2075.369442,6892.443324,774.4576352,173,23,8.9,19.5,2.6,11.2,3,1.01,3.47,0.59,3.77,0.81,2.3,0.34,2.18,0.32
260875.4292,91613.29499,63816.72754,22855.06049,53887.68381,24481.29671,15108.68954,5214.28321,1471.469507,794,24,37.8,68.1,7.7,29.1,5.4,1.56,4.96,0.72,3.81,0.77,2.28,0.34,2.16,0.33
280881.6438,90607.71867,46871.48198,16462.87998,44954.04922,24629.66821,22164.94565,3835.794545,1239.132216,768,22,56.5,96.4,10.1,34.2,5.7,1.68,4.98,0.67,3.53,0.7,2.05,1.92,2.08,0.31
284480.8927,91242.8195,39953.46889,19538.36306,50743.04444,20772.00933,18014.20676,4015.597415,774.4576352,362,25,26.7,49.1,5.7,20.8,4.2,0.94,4.11,0.64,3.92,0.84,2.39,0.36,2.34,0.35
336973.8343,78593.72794,15623.82733,2412.143587,15008.5061,29229.18456,32126.71897,2457.305881,232.3372906,213,32,38.6,75.4,8.4,30.3,6.2,1.13,5.65,0.89,5.17,1.08,2.95,0.44,2.71,0.4
283312.3054,91983.77047,42907.22729,13688.91486,43667.60584,26187.56891,25236.49242,3356.320227,1006.794926,702,20,54.3,91.8,9.3,32.8,5.4,1.59,4.83,0.64,3.33,0.63,1.82,0.26,1.75,0.28
267606.492,93201.04707,54255.87798,18151.38049,52386.8332,24629.66821,22164.94565,4075.531704,1161.686453,722,20,45.1,76.9,8.2,29.5,5.4,1.57,4.54,0.62,3.31,0.63,1.83,0.27,1.7,0.27
218572.5689,77588.15162,78663.25002,44684.95995,74828.12327,21588.05255,5146.916217,10668.30358,1239.132216,387,24,6.71,17.5,2.67,13.6,4.16,1.4,4.51,0.8,5.04,1.01,2.98,0.45,2.81,0.44
221564.1524,77535.22655,72056.15887,46011.63893,69467.94252,22626.65302,6060.078772,10368.63213,1161.686453,235,25,6.9,17.5,2.65,13.9,4.1,1.38,4.51,0.79,5.02,1.01,2.89,0.44,2.84,0.43
225397.1187,77905.70204,79906.93777,45891.03175,67037.99392,24703.85395,7139.270882,11027.90932,1394.023743,330,25,6.9,17.6,2.7,13.7,4.2,1.44,4.47,0.81,5.02,0.98,2.91,0.44,2.77,0.44
245263.1028,67373.61324,70734.74063,50232.89021,53458.86935,30193.59928,3154.561553,6952.377613,1394.023743,260,23,3.57,9.81,1.61,8.42,2.9,0.92,3.6,0.68,4.34,0.89,2.7,0.41,2.66,0.41
237082.9917,71078.36809,79207.36341,41669.78047,69896.75698,26039.19741,3818.679774,11147.7779,1394.023743,157,32,6.16,16.4,2.59,13.7,4.36,1.43,5.17,0.95,6.13,1.24,3.7,0.54,3.49,0.56
238251.579,61922.3311,83404.80956,46433.76406,59533.74087,25000.59694,2158.38422,8990.143466,1781.252561,246,30,4.08,11,1.75,9.62,3.37,1.04,4.3,0.82,5.55,1.17,3.55,0.53,3.49,0.57
238578.7835,69014.29039,76098.14404,40524.01227,67895.62284,28190.58409,747.1329993,9289.814915,1394.023743,82,30,4.61,13,2.13,11.5,3.65,1.24,4.52,0.83,5.42,1.14,3.34,0.51,3.33,0.52
244094.5155,70178.64191,54333.60846,57469.32097,56532.03965,33309.40068,498.0886662,7192.114773,1858.698324,139,23,2.19,6.73,1.16,6.88,2.58,0.7,3.38,0.64,4.28,0.92,2.7,0.41,2.7,0.44
241570.367,66050.48651,66692.75545,61147.83994,58247.29749,29600.1133,747.1329993,7491.786221,1781.252561,127,24,2.53,7.42,1.32,7.33,2.76,0.87,3.62,0.67,4.58,0.96,2.9,0.45,2.97,0.48
232782.5905,68485.0397,55344.10476,62595.12609,64036.2927,27597.09811,415.0738885,7611.654801,2091.035615,131,22,2.22,6.74,1.16,6.74,2.57,0.74,3.32,0.66,4.4,0.92,2.85,0.45,2.9,0.47
238158.092,70496.19233,63894.45802,49871.06867,56746.44688,35386.60161,664.1182216,6712.640454,1548.91527,130,21,2.11,6.59,1.15,6.38,2.38,0.71,3.22,0.61,4.15,0.86,2.62,0.41,2.52,0.42
221377.1784,77958.6271,70890.2016,52886.24815,83118.53617,14466.22078,2407.428553,5993.428977,1316.57798,129,21,2.03,6.37,1.13,6.16,2.15,0.79,3.12,0.6,4.1,0.86,2.54,0.37,2.39,0.38
269336.0013,92036.69554,57054.17541,20201.70254,53887.68381,24481.29671,11705.08366,4854.677471,1394.023743,684,24,22.4,43.7,5.5,22.1,4.6,1.4,4.27,0.66,3.64,0.75,2.19,0.32,2.04,0.31
304907.7987,85262.28667,36999.71049,9105.842042,30874.64112,23591.06774,27311.86186,4435.137443,851.9033987,338,33,41,73.9,8.7,32.2,6.3,1.52,5.78,0.88,4.98,1,3,0.43,2.85,0.43
258070.8197,97276.27741,54644.5304,27739.65125,63821.88547,18472.25115,12452.21665,4555.006023,1006.794926,588,27,36.8,59.1,6.9,26,4.8,1.31,4.39,0.64,3.62,0.76,2.28,0.33,1.16,0.33
342910.2578,76212.09982,15623.82733,3256.393843,23799.20253,23220.139,21998.91609,1558.291534,387.2288176,168,17,13,24.6,2.6,9.3,2,0.55,2.13,0.36,2.26,0.5,1.47,0.24,1.58,0.24
322857.2997,79281.75384,17955.74185,7899.770248,14436.75349,21439.68106,54872.76806,1738.094403,387.2288176,46,15,19.1,40.6,4.7,17.1,3.9,0.57,3.28,0.5,2.55,0.45,1.14,0.17,1.04,0.15
356232.153,70231.56698,10804.53731,904.5538452,15294.38241,25297.33994,25568.55153,839.0800568,154.891527,97,26,21.5,42.2,4.8,17.4,3.8,0.7,4.1,0.69,4.31,0.91,2.65,0.4,2.63,0.39
236288.3524,90713.56881,74698.99533,42272.81637,66323.30315,24036.18223,6973.241327,6293.100426,1161.686453,152,16,3.4,8,1.2,5.7,1.8,0.66,2.22,0.38,2.48,0.55,1.58,0.24,1.52,0.23
259426.3809,77799.8519,51923.96345,30996.0451,16938.17117,35460.78736,21334.79787,3116.583068,929.3491622,76.8,16.8,8.98,19.14,2.22,9.35,2.23,0.54,2.6,0.42,2.81,0.59,1.81,0.27,1.72,0.27
303832.6984,78329.10259,32646.80337,12362.23588,33804.87326,21958.98129,21500.82742,4734.808892,697.0118717,268,15.9,21.73,39.95,4.41,16.9,3.23,0.72,3.16,0.44,2.64,0.53,1.64,0.24,1.59,0.26
252414.8571,96852.87685,55965.94863,19839.88101,61463.40594,26929.42638,17599.13287,4255.334574,1394.023743,559,19.5,32,64,7.99185553,31,2.3,1.3,4.5,0.33,3.2,0.696371951,2,0.307024068,1.99,0.304062112
276254.0381,86797.11368,41896.73099,21166.55998,47884.28137,27819.65535,22330.9752,4674.874602,619.5661082,1225,13.8,28.5,59,7.613388972,31,6.702109285,1.28,3.8,0.520770928,2.4,0.471091463,1.2,0.177003882,1.1,0.168074534
243066.1587,68326.26449,112242.8192,26412.97228,61606.34409,18175.50816,9214.640324,21876.01577,1626.361034,472,31,14,29,3.921145423,17,3.5,0.91,2.8,0.37,2.4,0.522278963,1.5,0.227007958,1.45,0.221552795
229043.1111,91031.11923,67470.0603,38353.08304,82189.43817,19585.03737,10127.80288,5513.954659,1316.57798,655,18,19.5,42.5,5.602961366,23.5,5.26,1.26,4,0.59027342,3.1,0.65114939,1.8,0.270875388,1.72,0.27
324727.0393,82986.50869,23552.33672,9407.35999,29230.85236,28858.25582,11871.11321,2169.62129,472.4191575,397.6,9.7,18.3,30.9,3.571518514,12.14,2.12,0.69,1.87,0.28,1.52,0.3,0.79,0.12,0.89,0.13
333561.5593,78911.27835,5829.786316,6814.305634,34090.74957,27597.09811,24406.34464,2289.489869,294.2939014,372.5,13.1,16.74,28.45,3.338349988,11.67,2.19,0.5,2.08,0.32,1.86,0.39,1.1,0.18,1.18,0.2
325287.9612,83092.35883,20132.19541,7658.55589,30588.76481,27819.65535,14776.63043,2079.719855,549.864921,380.4,11,18.56,32.4,3.794712748,13.22,2.38,0.72,2.05,0.29,1.68,0.33,0.86,0.13,0.85,0.14
321268.0209,84627.18584,23085.95381,9045.538452,30731.70297,27077.79788,12950.30532,2511.246741,495.6528865,237.1,12.6,18.07,31.43,3.739565947,13.4,2.48,0.76,2.26,0.34,1.87,0.36,0.88,0.13,0.8,0.12
335805.247,80657.80564,17100.70653,4462.465637,23155.98084,29080.81306,12701.26099,1588.258679,340.7613595,289.2,8.3,15.9,27.56,3.187726923,10.85,1.88,0.64,1.53,0.22,1.19,0.22,0.54,0.08,0.45,0.06
324960.7568,82457.258,22230.91848,8502.806145,29874.07405,27893.8411,13033.3201,2211.575293,573.0986501,320.2,10.7,20.28,34.35,3.950437244,13.3,2.36,0.72,1.98,0.3,1.68,0.33,0.87,0.14,0.87,0.14
324586.8089,84680.11091,21298.15267,8623.413325,28230.28528,28413.14133,14942.65999,2175.614719,480.1637338,488.7,9.7,18.88,33.1,3.884249489,13.58,2.31,0.72,1.86,0.26,1.35,0.25,0.6,0.09,0.53,0.08
328326.2882,83992.08501,19199.4296,7718.859479,30017.0122,27893.8411,12618.24621,1935.87756,480.1637338,546.1,8.9,12.82,21.75,2.570268258,9.1,1.67,0.59,1.5,0.22,1.25,0.24,0.62,0.09,0.6,0.1
248067.7124,85579.83709,89079.13491,29548.75894,55817.34888,26558.49764,9380.66988,9050.077755,1006.794926,261.2,25.1,12.6,26.3,3.4,14.8,3.89,1.33,4.41,0.72,4.31,0.85,2.38,0.34,2.15,0.31
241476.88,86003.23764,86514.02893,34976.08202,61534.87501,26261.75465,7969.418659,10009.02639,851.9033987,288.8,22.6,9.7,21.3,2.8,13.1,3.72,1.39,4.25,0.7,4.11,0.78,2.15,0.29,1.83,0.26
253723.6749,87326.36437,83093.88762,22432.93536,56817.91595,26929.42638,10625.89155,9169.946335,1239.132216,266.3,28.8,13.7,27.7,3.5,15.5,4,1.37,4.65,0.76,4.59,0.92,2.58,0.36,2.23,0.33
329307.9016,85209.3616,22308.64897,5970.055379,19511.05793,26484.3119,22164.94565,2996.714489,232.3372906,304.8,24.1,16.1,32.3,4.09,17.4,4.26,1.43,4.57,0.73,4.32,0.83,2.32,0.33,2.04,0.29
255827.132,89337.51701,70734.74063,32021.20612,52243.89505,25148.96844,12535.23143,8450.734858,1006.794926,304.6,22.6,15.6,30.2,3.9,16.3,4.26,1.43,4.61,0.75,4.5,0.89,2.3,0.32,1.93,0.3
259332.894,89019.96659,72988.92468,27257.22254,51028.92074,25297.33994,12452.21665,8210.997699,1084.240689,300.7,19.8,14.2,27.6,3.5,14.5,3.79,1.28,4.02,0.67,4.02,0.79,2.07,0.29,1.75,0.27
278731.4432,85209.3616,59619.28139,23096.27485,40237.09016,25816.64017,19176.41365,6233.166136,697.0118717,364.4,15.8,29,56.7,6.2,22.8,4.43,1.17,3.72,0.55,2.98,0.54,1.46,0.2,1.24,0.17
262137.5035,89602.14235,71434.31499,26352.66869,47669.87414,25742.45442,13199.34965,8210.997699,1006.794926,294,20.4,13.7,26.1,3.3,13.7,3.62,1.23,3.98,0.67,4.05,0.8,2.14,0.3,1.83,0.29
256762.0019,88967.04152,75787.22211,28101.47279,51672.14243,26929.42638,10625.89155,8210.997699,1084.240689,275.2,20,11.3,21.9,2.8,12,3.41,1.2,3.84,0.65,3.96,0.79,2.11,0.29,1.79,0.28
254752.0317,100028.381,38865.24211,27498.4369,68181.49914,25223.15419,8467.507325,4914.611761,774.4576352,582,16,15.1,30.2,3.72,14.5,2.84,0.85,2.69,0.41,2.54,0.55,1.6,0.23702795,1.48,0.25
248207.9428,89178.7418,58297.86316,38714.90458,66609.17946,22700.83877,4814.857106,4375.203153,1161.686453,232,16.2,10.6,20.5,2.5,9.65,2.13,0.66,2.14,0.35,2.25,0.51,1.6,0.241630435,1.54,0.26
268775.0793,96111.92588,53167.6512,16583.48716,50099.82274,25148.96844,13863.46788,3536.123096,1316.57798,585,22,11.4,24,3.339615408,15,3.743271238,1,3.246261318,0.536581467,3.3,0.741594512,2.2,0.330899457,2.1,0.320869565
266437.9047,94735.87408,50680.27571,14171.34358,50743.04444,25890.82592,19259.42843,4854.677471,697.0118717,550,27,15.9,24,3.898039916,20.5,5.225336292,1.45,4.603264548,0.740377815,4.4,0.966042683,2.8,0.40175854,2.42,0.369763975
258491.5111,95794.37546,44306.376,25327.50767,52958.58581,26410.12615,15772.80776,3655.991676,1006.794926,2622,16.4,169,282,25.8,77.6,8.73,1.72,4.19,0.52,2.61,0.52,1.55,0.235469818,1.51,0.24
261857.0425,97646.75289,39409.3555,25146.5969,50242.7609,27151.98363,16519.94076,3236.451648,851.9033987,2743,14,164,271,24.5,72.4,7.75,1.55,3.68,0.46,2.25,0.43,1.33,0.205448195,1.34,0.21
231099.8247,78699.57808,62184.38737,65610.30557,72684.05097,19139.92288,7222.28566,5034.480341,1239.132216,494,15.3,14.9,29.3,3.4,13.7,3.23,1.16,3.51,0.56,2.83,0.62,1.73,0.23,1.63,0.27
223106.6876,83833.3098,66381.83352,66333.94865,63678.94731,16840.16471,5728.019661,5813.626108,1316.57798,609,20.6,23.9,45.2,5.32,21.1,4.51,1.59,4.49,0.72,3.79,0.81,2.26,0.3,1.88,0.36
239981.0882,87590.98972,59075.168,53006.85533,66466.2413,22404.09578,7720.374326,5094.414631,1161.686453,499,19.1,11.4,23.7,3.07,13.1,3.27,1.19,3.76,0.61,3.39,0.72,2.2,0.3,2.2,0.33
241430.1365,88331.94069,63894.45802,48664.99687,64179.23085,22775.02452,6558.167438,5573.888949,1239.132216,470,22.4,10.6,21.4,2.72,12.7,3.14,1.13,3.85,0.61,3.93,0.83,2.67,0.35,2.45,0.4
242692.2108,90396.01839,65993.1811,40282.79791,73684.61805,23961.99648,8135.448214,6412.969006,1239.132216,635,22,18.98,42.65,4.935068098,16.81,4.15,1.29,3.73,0.601736722,3.59,0.739652439,2,0.297052019,1.86,0.37
238251.579,90343.09332,67003.67739,46433.76406,74399.30881,17433.65069,6226.108327,5454.020369,1316.57798,437,22.2,8.9,19.1,2.44,10.8,2.87,1.17,3.62,0.64,3.96,0.83,2.66,0.34,2.51,0.39
227968.0108,102039.5336,76642.25743,25870.23997,72826.98913,17433.65069,7222.28566,6293.100426,1548.91527,639,20.2,10.8,24,3.22,14.7,3.75,1.41,4.1,0.64,3.77,0.74,2.22,0.32,2.03,0.34
246665.4076,102251.2339,66381.83352,25749.63279,66680.64853,26113.38316,7803.389104,6173.231846,1239.132216,622,21.3,20.5,38.9,4.47,18.1,4.07,1.43,4.5,0.69,3.9,0.79,2.44,0.3,2.19,0.31
226705.9365,101880.7584,78196.86712,25267.20408,75042.5305,22700.83877,8882.581214,7731.52338,1239.132216,519,28,13,27.5,4.1,18.4,4.53,1.4,4.89,0.73,4.34,0.95,2.63,0.4,2.4,0.37
228528.9327,85579.83709,76020.41356,43720.10252,83047.06709,19436.66587,9131.625547,6712.640454,1239.132216,429,17,11.8,26.9,3.57,16.9,3.92,1.22,3.76,0.58,3.33,0.66,1.78,0.26,1.68,0.27
231333.5422,84150.86021,65993.1811,40101.88714,78901.86064,17136.9077,13531.40876,6472.903295,1316.57798,462,20,21.8,42.9,5.62,24.8,5.56,1.62,4.65,0.79,4.06,0.86,2.36,0.33,2.12,0.37
228622.4197,82933.58362,71045.66257,40946.13739,81331.80925,18472.25115,9131.625547,6353.034716,1471.469507,406,19,13.9,30.3,4.08,18.6,4.41,1.45,4.02,0.67,3.99,0.79,2.38,0.33,2.23,0.34
226378.732,75947.47447,68091.90417,59338.73225,81975.03094,16543.42172,8882.581214,5813.626108,1316.57798,391,14,12.7,26.7,3.6,16.8,3.75,1.12,3.43,0.54,2.88,0.59,1.57,0.23,1.44,0.23
226986.3974,81187.05633,68636.01756,42936.15585,85405.54662,19585.03737,8467.507325,6173.231846,1394.023743,385,19,12.8,28.7,3.9,17.8,4.33,1.36,4.13,0.72,4.14,0.8,2.45,0.32,2.27,0.35
236241.6089,95741.4504,65604.52868,28282.38356,59033.45733,24703.85395,14527.5861,6113.297557,1394.023743,560,18,25.3,54.6,6.23,26.4,5.3,1.59,4.61,0.68,3.43,0.68,1.89,0.24,1.72,0.26
235166.5086,96429.4763,74621.26484,31960.90253,75614.28312,19659.22312,4897.871884,5873.560398,1394.023743,348,25,11.3,23.1,3.47,16.7,4.33,1.35,4.42,0.76,4.81,1,3.13,0.41,2.87,0.45
230398.6724,77164.75106,75709.49162,54695.35584,89050.46953,16543.42172,6641.182216,5753.691818,1471.469507,381,19,10.4,22.4,3.13,14.7,3.64,1.22,3.8,0.62,3.77,0.79,2.29,0.33,2.15,0.33
302196.6762,85050.58639,32024.9595,7718.859479,26657.9656,32864.28619,24655.38898,3715.925966,774.4576352,352,24.3,23.9,46.4,5.47,20.8,4.33,1.15,4.06,0.69,4.32,0.88,2.78,0.38,2.81,0.45
324633.5524,79493.45411,19354.89057,5186.108713,19082.24347,30638.71376,28391.05397,2217.568722,619.5661082,322,13.2,22.1,43.92,4.05,13.7,2.52,0.8,2.22,0.36,2.04,0.44,1.39,0.22,1.66,0.3
272795.0197,87855.61507,46793.7515,27136.61536,58032.89026,22181.53854,13282.36443,3835.794545,1006.794926,484,15.2,15.9,32.9,4.05,16.2,3.52,0.99,3.25,0.51,2.87,0.56,1.85,0.25,1.69,0.29
302290.1632,88649.49111,36222.40564,11457.68204,40094.15201,28709.88433,14444.57132,2936.780199,697.0118717,636,19.7,15.1,25.3,3.88,16.6,3.61,1.03,3.68,0.59,3.25,0.76,2.2,0.25,2.05,0.28
275552.8857,89655.06742,49592.04893,23096.27485,55674.41073,23739.43924,7969.418659,3715.925966,929.3491622,460,21,13.3,27.5,3.9,16.7,3.89,1.03,3.77,0.62,3.98,0.8,2.32,0.36,2.41,0.4
255686.9016,98440.62893,58997.43752,26111.45433,60462.83886,25074.78269,9297.655102,4315.268864,1316.57798,713,23,15.3,32.82,4.36,18.9,3.87,1.24,3.73496455,0.56,3.41,0.728208079,2.05,0.308582201,1.96,0.31
255686.9016,98440.62893,58142.40219,25508.41844,60391.36979,24629.66821,9380.66988,4255.334574,1239.132216,714,24,15.59,33.03,4.44,19.67,4.27,1.35,4.149868138,0.64,4.04,0.830541463,2.24,0.342424845,2.21,0.35
254518.3143,95423.89998,61795.73495,24724.47177,59891.08625,25519.89718,8467.507325,4914.611761,1471.469507,845,35,15.57,32.32,4.3,18.91,4.2,1.34,4.104632632,0.63,3.99,0.811342683,2.16,0.33164736,2.15,0.34
246291.4597,99552.05539,62417.57882,28825.11587,66466.2413,24407.11096,7305.300437,4435.137443,1316.57798,890,30,17.33,34.94,4.65,18.95,4.1,1.3,3.951252934,0.6,3.38,0.68,2.01,0.31,2.02,0.3
247179.586,98969.87962,62028.9264,28161.77638,66037.42684,24110.36797,7471.329993,4674.874602,1394.023743,685,26,13.3,28.33,3.87,17.67,4.02,1.34,4.077070305,0.62,3.76,0.741455793,1.9,0.300072399,2,0.36
245683.7943,98652.32921,62650.77028,27739.65125,66966.52484,24332.92522,7222.28566,4614.940312,1316.57798,679,26,13.54,29.22,4.04,17.96,4.31,1.19,3.75684796,0.6,3.65,0.73,2.12,0.3,2.11,0.3
248301.4298,97382.12754,60474.31672,26232.06151,64322.169,24555.48246,8301.47777,4495.071733,1316.57798,645,25,15.33,32.28,4.37,19.31,4.62,1.38,4.25801233,0.66,3.960841375,0.76,2.15,0.323204678,2.05,0.313229814
258257.7936,96588.2515,56898.71444,24242.04305,59676.67902,27003.61213,9629.714213,4255.334574,1394.023743,862,33,18.95,39.06,5.25,22.48,5.06,1.41,4.448843503,0.71,4.32,0.88,2.54,0.38,2.54,0.37
262558.1949,94788.79915,54799.99137,22855.06049,56674.9778,24926.4112,9214.640324,3835.794545,1316.57798,845,32,15.64,32.58,4.39,19.02,4.31,1.21,3.847318973,0.62,3.79,0.77,2.26,0.34,2.34,0.35
256621.7714,95741.4504,59230.62897,24000.82869,59605.20994,25890.82592,9712.728991,4435.137443,1394.023743,677,24,23.43,46.8,5.85,24.29,5.2,1.46,4.5372094,0.71,4.29,0.87,2.55,0.37,2.56,0.36
248862.3517,98334.77879,61251.62156,26895.401,65465.67423,24407.11096,7803.389104,4614.940312,1239.132216,682,26,14.22,30.2,4.11,18.78,4.05,1.33,3.976710145,0.59,3.95,0.808609909,2.17,0.323981347,2.04,0.32
